"data.identification.country_registered","company_number","data.country_of_residence","data.name","data.address.country","data.identification.registration_number","CompanyName","CountryOfOrigin","IncorporationDate","SICCode.SicText_1","tender_id","tender_year","bid_price","lot_status","buyer_name","buyer_mainActivities","buyer_buyerType","new_data.identification.country_registered","secret","age"
"Delaware","00461365",NA,"Baxter International Incorporated","United States","36-0781620","BAXTER HEALTHCARE LIMITED","United Kingdom","18/11/1948","21100 - Manufacture of basic pharmaceutical products","9472fe84-d134-4676-baba-2df33cff44ce",2009,NA,"AWARDED","NHS Purchasing and Supply Agency","HEALTH,OTHER,GENERAL_PUBLIC_SERVICES","NATIONAL_AUTHORITY","Delaware, USA",1,72
"Delaware","00461365",NA,"Baxter International Incorporated","United States","36-0781620","BAXTER HEALTHCARE LIMITED","United Kingdom","18/11/1948","21100 - Manufacture of basic pharmaceutical products","1e0925ca-9749-4445-a8e5-64151eeb0f36",2009,NA,"AWARDED","The Common Services Agency (commonly known as NSS) acting through its division National Procurement","HEALTH","PUBLIC_BODY","Delaware, USA",1,72
"Delaware","00461365",NA,"Baxter International Incorporated","United States","36-0781620","BAXTER HEALTHCARE LIMITED","United Kingdom","18/11/1948","21100 - Manufacture of basic pharmaceutical products","a9ffa6bf-9e20-48a8-8ca0-a422c872f818",2015,NA,"AWARDED","Leeds Teaching Hospitals","HEALTH","REGIONAL_AUTHORITY","Delaware, USA",1,72
"Delaware","00461365",NA,"Baxter International Incorporated","United States","36-0781620","BAXTER HEALTHCARE LIMITED","United Kingdom","18/11/1948","21100 - Manufacture of basic pharmaceutical products","6e1ac934-8aef-4ca5-a21b-18942ec57cb0",2012,NA,"AWARDED","Leeds Teaching Hospitals NHS Trust","HEALTH","REGIONAL_AUTHORITY","Delaware, USA",1,72
"Delaware","00461365",NA,"Baxter International Incorporated","United States","36-0781620","BAXTER HEALTHCARE LIMITED","United Kingdom","18/11/1948","21100 - Manufacture of basic pharmaceutical products","46fd3ba3-667b-4b61-887c-6a03583dfab7",2018,2742062,"AWARDED","Nottingham University Hospitals NHS Trust","HEALTH,OTHER","PUBLIC_BODY","Delaware, USA",1,72
"Delaware","00461365",NA,"Baxter International Incorporated","United States","36-0781620","BAXTER HEALTHCARE LIMITED","United Kingdom","18/11/1948","21100 - Manufacture of basic pharmaceutical products","eeadc800-9d3f-4eb2-9c62-93fcd85cd30d",2010,NA,"AWARDED","NHS Surrey on behalf of NHS South East Coast CPH","HEALTH,GENERAL_PUBLIC_SERVICES","REGIONAL_AUTHORITY","Delaware, USA",1,72
"Delaware","00461365",NA,"Baxter International Incorporated","United States","36-0781620","BAXTER HEALTHCARE LIMITED","United Kingdom","18/11/1948","21100 - Manufacture of basic pharmaceutical products","3021d2dc-b1f0-424d-b88f-bd920de183c7",2009,NA,"AWARDED","Leeds Teaching Hospitals NHS Trust","HEALTH","REGIONAL_AUTHORITY","Delaware, USA",1,72
"Delaware","00461365",NA,"Baxter International Incorporated","United States","36-0781620","BAXTER HEALTHCARE LIMITED","United Kingdom","18/11/1948","21100 - Manufacture of basic pharmaceutical products","754d2f25-0160-456f-a2e2-7c9aa23050d9",2010,NA,"AWARDED","Royal Brompton and Harefield NHS Trust","HEALTH,OTHER","PUBLIC_BODY","Delaware, USA",1,72
"Delaware","00461365",NA,"Baxter International Incorporated","United States","36-0781620","BAXTER HEALTHCARE LIMITED","United Kingdom","18/11/1948","21100 - Manufacture of basic pharmaceutical products","5acfb7d2-23c5-4a38-9f42-9bdca369f5f4",2009,NA,"AWARDED","Welsh Health Supplies","HEALTH,SOCIAL_PROTECTION,GENERAL_PUBLIC_SERVICES","PUBLIC_BODY","Delaware, USA",1,72
"Delaware","00461365",NA,"Baxter International Incorporated","United States","36-0781620","BAXTER HEALTHCARE LIMITED","United Kingdom","18/11/1948","21100 - Manufacture of basic pharmaceutical products","27f4cf9f-5722-4c6e-b360-c64943111eb8",2009,NA,"AWARDED","Welsh Health Supplies","HEALTH,SOCIAL_PROTECTION,GENERAL_PUBLIC_SERVICES","PUBLIC_BODY","Delaware, USA",1,72
"Delaware","00461365",NA,"Baxter International Incorporated","United States","36-0781620","BAXTER HEALTHCARE LIMITED","United Kingdom","18/11/1948","21100 - Manufacture of basic pharmaceutical products","6b9219c5-2edb-47f6-8fc5-8426b995f15e",2014,NA,"AWARDED","HealthTrust Europe LLP (HTE) acting as agent for the University Hospitals of Coventry and Warwickshire NHS Trust (‘UHCW’)","OTHER,HEALTH","PUBLIC_BODY","Delaware, USA",1,72
"Delaware","00461365",NA,"Baxter International Incorporated","United States","36-0781620","BAXTER HEALTHCARE LIMITED","United Kingdom","18/11/1948","21100 - Manufacture of basic pharmaceutical products","c79cfa95-38eb-4906-a781-1f5ccd1dd654",2013,NA,"AWARDED","HealthTrust Europe LLP (HTE) acting as agent for the University Hospitals of Coventry and Warwickshire NHS Trust (“UHCW”)","OTHER,HEALTH","PUBLIC_BODY","Delaware, USA",1,72
"Delaware","00461365",NA,"Baxter International Incorporated","United States","36-0781620","BAXTER HEALTHCARE LIMITED","United Kingdom","18/11/1948","21100 - Manufacture of basic pharmaceutical products","da412ed8-b5b7-4382-99b9-37d2075ecb0a",2019,30024.5,"AWARDED","BIRMINGHAM CHILDREN'S HOSPITAL NHS FOUNDATION TRUST","","","Delaware, USA",1,72
"Delaware","00461365",NA,"Baxter International Incorporated","United States","36-0781620","BAXTER HEALTHCARE LIMITED","United Kingdom","18/11/1948","21100 - Manufacture of basic pharmaceutical products","1637873a-02a8-4b15-83a1-11a5ae5d0e50",2019,2916047,"AWARDED","East Of England NHS Collaborative Hub c/o West Suffolk NHS Foundation Trust","HEALTH","PUBLIC_BODY","Delaware, USA",1,72
"Delaware","00461365",NA,"Baxter International Incorporated","United States","36-0781620","BAXTER HEALTHCARE LIMITED","United Kingdom","18/11/1948","21100 - Manufacture of basic pharmaceutical products","b291c7a0-4264-4d4d-beec-d00122e9db8f",2012,NA,"AWARDED","HealthTrust Europe LLP (HTE) acting as agent for the University Hospitals of Coventry and Warwickshire NHS Trust (“UHCW”)","OTHER,HEALTH","PUBLIC_BODY","Delaware, USA",1,72
"Delaware","00461365",NA,"Baxter International Incorporated","United States","36-0781620","BAXTER HEALTHCARE LIMITED","United Kingdom","18/11/1948","21100 - Manufacture of basic pharmaceutical products","b13af2ee-cd8b-4b2d-b2cd-7fd9e68b2cb3",2014,NA,"AWARDED","Leeds Teaching Hospitals NHS Trust","HEALTH","REGIONAL_AUTHORITY","Delaware, USA",1,72
"Delaware","00461365",NA,"Baxter International Incorporated","United States","36-0781620","BAXTER HEALTHCARE LIMITED","United Kingdom","18/11/1948","21100 - Manufacture of basic pharmaceutical products","a86ed0f3-db52-4b18-9da6-81b2c33227c1",2011,NA,"AWARDED","Countess of Chester Hospital NHS Foundation Trust","HEALTH,GENERAL_PUBLIC_SERVICES","NATIONAL_AUTHORITY","Delaware, USA",1,72
"Delaware","00461365",NA,"Baxter International Incorporated","United States","36-0781620","BAXTER HEALTHCARE LIMITED","United Kingdom","18/11/1948","21100 - Manufacture of basic pharmaceutical products","b8b74600-1ab6-4541-aca4-1facd28997dd",2010,932574.84,"AWARDED","University College London Hospitals NHS Foundation Trust","HEALTH","OTHER","Delaware, USA",1,72
"Delaware","00461365",NA,"Baxter International Incorporated","United States","36-0781620","BAXTER HEALTHCARE LIMITED","United Kingdom","18/11/1948","21100 - Manufacture of basic pharmaceutical products","0a50c06e-ee4f-4b51-b486-91511bc90766",2012,16065,"AWARDED","Ministry of Defence - Defence Equipment and Support - Joint Supply Chain","","OTHER","Delaware, USA",1,72
"Delaware","00461365",NA,"Baxter International Incorporated","United States","36-0781620","BAXTER HEALTHCARE LIMITED","United Kingdom","18/11/1948","21100 - Manufacture of basic pharmaceutical products","7bc75f0d-2cb2-4b71-b8f9-8981143cfffa",2012,NA,"AWARDED","The Common Services Agency (more commonly known as NHS National Services Scotland) (""the Authority"")","HEALTH","PUBLIC_BODY","Delaware, USA",1,72
"Delaware","00461365",NA,"Baxter International Incorporated","United States","36-0781620","BAXTER HEALTHCARE LIMITED","United Kingdom","18/11/1948","21100 - Manufacture of basic pharmaceutical products","89dfaeb8-2eb9-4d61-a092-594e768edd65",2012,NA,"AWARDED","NHS Shared Business Services Ltd (NHS SBS)","HEALTH,GENERAL_PUBLIC_SERVICES,OTHER,EDUCATION,ECONOMIC_AND_FINANCIAL_AFFAIRS","OTHER","Delaware, USA",1,72
"Delaware","00461365",NA,"Baxter International Incorporated","United States","36-0781620","BAXTER HEALTHCARE LIMITED","United Kingdom","18/11/1948","21100 - Manufacture of basic pharmaceutical products","30d72ab6-99e6-4a9a-a1ab-2de09c1a56da",2013,NA,"AWARDED","North of England NHS Commercial Procurement Collaborative (NOE CPC) (hosted by and acting through Leeds and York Partnership NHS Foundation Trust)","HEALTH","PUBLIC_BODY","Delaware, USA",1,72
"Delaware","00461365",NA,"Baxter International Incorporated","United States","36-0781620","BAXTER HEALTHCARE LIMITED","United Kingdom","18/11/1948","21100 - Manufacture of basic pharmaceutical products","54cdeabf-8a97-415d-bb92-7857823dabcb",2011,NA,"AWARDED","HealthTrust Europe LLP","HEALTH","PUBLIC_BODY","Delaware, USA",1,72
"Delaware","00461365",NA,"Baxter International Incorporated","United States","36-0781620","BAXTER HEALTHCARE LIMITED","United Kingdom","18/11/1948","21100 - Manufacture of basic pharmaceutical products","70003f2b-4571-439f-84ff-2b126565a660",2012,NA,"AWARDED","The Common Services Agency (more commonly known as NHS National Services Scotland) (‘the Authority’)","HEALTH,GENERAL_PUBLIC_SERVICES,OTHER","PUBLIC_BODY","Delaware, USA",1,72
"Delaware","00461365",NA,"Baxter International Incorporated","United States","36-0781620","BAXTER HEALTHCARE LIMITED","United Kingdom","18/11/1948","21100 - Manufacture of basic pharmaceutical products","766d8271-9703-4277-b30d-ecebe12c33d5",2015,NA,"AWARDED","Velindre NHS Trust, NHS Wales Shared Services Partnership — Procurement Services (on behalf of All Wales LHB's and Trusts)","HEALTH","PUBLIC_BODY","Delaware, USA",1,72
"Delaware","00461365",NA,"Baxter International Incorporated","United States","36-0781620","BAXTER HEALTHCARE LIMITED","United Kingdom","18/11/1948","21100 - Manufacture of basic pharmaceutical products","999f9e5a-0104-4615-8f2b-1cb8bc8ade31",2011,NA,"AWARDED","PRO-CURE","HEALTH,OTHER","PUBLIC_BODY","Delaware, USA",1,72
"Delaware","00461365",NA,"Baxter International Incorporated","United States","36-0781620","BAXTER HEALTHCARE LIMITED","United Kingdom","18/11/1948","21100 - Manufacture of basic pharmaceutical products","6c83e7a2-328a-46ab-932f-f2a160eeba7a",2010,NA,"AWARDED","The Common Services Agency (more commonly known as NHS National Services Scotland) (""the Authority"")","HEALTH","PUBLIC_BODY","Delaware, USA",1,72
"Delaware","00461365",NA,"Baxter International Incorporated","United States","36-0781620","BAXTER HEALTHCARE LIMITED","United Kingdom","18/11/1948","21100 - Manufacture of basic pharmaceutical products","837baf83-8870-4172-90bd-a8e54c1110a2",2013,NA,"AWARDED","NHS Wales Shared Services Partnership — Procurement Services (as hosted by Velindre NHS Trust)","HEALTH,OTHER","PUBLIC_BODY","Delaware, USA",1,72
"Delaware","00461365",NA,"Baxter International Incorporated","United States","36-0781620","BAXTER HEALTHCARE LIMITED","United Kingdom","18/11/1948","21100 - Manufacture of basic pharmaceutical products","90e1b113-9cc6-4eff-8735-df7784f08027",2016,NA,"AWARDED","Royal Devon and Exeter NHS Foundation Trust","HEALTH,OTHER","PUBLIC_BODY","Delaware, USA",1,72
"Delaware","00461365",NA,"Baxter International Incorporated","United States","36-0781620","BAXTER HEALTHCARE LIMITED","United Kingdom","18/11/1948","21100 - Manufacture of basic pharmaceutical products","46fd3ba3-667b-4b61-887c-6a03583dfab7",2018,2742062,"AWARDED","University Hospitals of Leicester NHS Trust","HEALTH","PUBLIC_BODY","Delaware, USA",1,72
"Delaware","00461365",NA,"Baxter International Incorporated","United States","36-0781620","BAXTER HEALTHCARE LIMITED","United Kingdom","18/11/1948","21100 - Manufacture of basic pharmaceutical products","46fd3ba3-667b-4b61-887c-6a03583dfab7",2018,2742062,"AWARDED","Nottinghamshire Healthcare NHS Foundation Trust","HEALTH","PUBLIC_BODY","Delaware, USA",1,72
"Delaware","00461365",NA,"Baxter International Incorporated","United States","36-0781620","BAXTER HEALTHCARE LIMITED","United Kingdom","18/11/1948","21100 - Manufacture of basic pharmaceutical products","b446f361-af47-492d-908c-0c195ccba5da",2009,NA,"AWARDED","NHS National Services Scotland, National Procurement","HEALTH","PUBLIC_BODY","Delaware, USA",1,72
"Delaware","00461365",NA,"Baxter International Incorporated","United States","36-0781620","BAXTER HEALTHCARE LIMITED","United Kingdom","18/11/1948","21100 - Manufacture of basic pharmaceutical products","fd97272f-73da-4419-abe4-965af79e9b2d",2010,NA,"AWARDED","Brighton and Sussex University Hospitals NHS Trust","HEALTH","PUBLIC_BODY","Delaware, USA",1,72
"Delaware","00461365",NA,"Baxter International Incorporated","United States","36-0781620","BAXTER HEALTHCARE LIMITED","United Kingdom","18/11/1948","21100 - Manufacture of basic pharmaceutical products","2c9c2db9-c62b-4949-aa6a-ef90dfa70051",2015,NA,"AWARDED","The Common Services Agency (more commonly known as NHS National Services Scotland) (""the Authority"")","HEALTH","PUBLIC_BODY","Delaware, USA",1,72
"Delaware","00461365",NA,"Baxter International Incorporated","United States","36-0781620","BAXTER HEALTHCARE LIMITED","United Kingdom","18/11/1948","21100 - Manufacture of basic pharmaceutical products","a9c7478e-c00f-405b-be08-3e881da1189a",2012,NA,"AWARDED","The Secretary of State for Health acting through the Commercial Medicines Unit (part of the Department of Health)","OTHER,HEALTH","NATIONAL_AUTHORITY","Delaware, USA",1,72
"Delaware","00461365",NA,"Baxter International Incorporated","United States","36-0781620","BAXTER HEALTHCARE LIMITED","United Kingdom","18/11/1948","21100 - Manufacture of basic pharmaceutical products","f10c5cf3-3a22-4187-a1e5-0dab459ce6e9",2016,NA,"AWARDED","HealthTrust Europe LLP (HTE) acting as agent for the University Hospitals of Coventry and Warwickshire NHS Trust (‘UHCW’)","OTHER,HEALTH","PUBLIC_BODY","Delaware, USA",1,72
"Delaware","00461365",NA,"Baxter International Incorporated","United States","36-0781620","BAXTER HEALTHCARE LIMITED","United Kingdom","18/11/1948","21100 - Manufacture of basic pharmaceutical products","9ef9874c-5d8a-4127-bed8-e45e8637a856",2015,NA,"AWARDED","East and North Hertfordshire NHS Trust","HEALTH","PUBLIC_BODY","Delaware, USA",1,72
"Delaware","00461365",NA,"Baxter International Incorporated","United States","36-0781620","BAXTER HEALTHCARE LIMITED","United Kingdom","18/11/1948","21100 - Manufacture of basic pharmaceutical products","2eb99d22-8203-4985-a9e7-646c1dae3390",2015,NA,"AWARDED","NHS Shared Business Services Ltd (NHS SBS)","HEALTH,GENERAL_PUBLIC_SERVICES,OTHER,EDUCATION,ECONOMIC_AND_FINANCIAL_AFFAIRS","OTHER","Delaware, USA",1,72
"Delaware","00461365",NA,"Baxter International Incorporated","United States","36-0781620","BAXTER HEALTHCARE LIMITED","United Kingdom","18/11/1948","21100 - Manufacture of basic pharmaceutical products","6c87cd9c-a286-46e2-a93d-dfc0d38e1f9d",2009,NA,"AWARDED","Northern Devon Healthcare NHS Trust","HEALTH","PUBLIC_BODY","Delaware, USA",1,72
"Delaware","00461365",NA,"Baxter International Incorporated","United States","36-0781620","BAXTER HEALTHCARE LIMITED","United Kingdom","18/11/1948","21100 - Manufacture of basic pharmaceutical products","28752d37-eb6e-494d-95a6-090899eef1ac",2009,NA,"AWARDED","The Common Services Agency (commonly known as NSS) acting through its division National Procurement","HEALTH","PUBLIC_BODY","Delaware, USA",1,72
"Delaware","00461365",NA,"Baxter International Incorporated","United States","36-0781620","BAXTER HEALTHCARE LIMITED","United Kingdom","18/11/1948","21100 - Manufacture of basic pharmaceutical products","db419005-94d9-4785-8a8a-99d0cbb6c3a0",2011,NA,"AWARDED","NHS Commercial Procurement Collaborative","HEALTH,EDUCATION","PUBLIC_BODY","Delaware, USA",1,72
"Delaware","00461365",NA,"Baxter International Incorporated","United States","36-0781620","BAXTER HEALTHCARE LIMITED","United Kingdom","18/11/1948","21100 - Manufacture of basic pharmaceutical products","d3285408-1a29-4900-bead-c6f2ca92940a",2010,NA,"AWARDED","NHS Supply Chain acting as agent for NHS Business Services Authority","HEALTH","NATIONAL_AGENCY","Delaware, USA",1,72
"Delaware","00461365",NA,"Baxter International Incorporated","United States","36-0781620","BAXTER HEALTHCARE LIMITED","United Kingdom","18/11/1948","21100 - Manufacture of basic pharmaceutical products","eaa58045-5450-4d40-b793-51f660209c43",2013,NA,"AWARDED","NHS Wales Procurement Services","HEALTH","PUBLIC_BODY","Delaware, USA",1,72
"Delaware","00461365",NA,"Baxter International Incorporated","United States","36-0781620","BAXTER HEALTHCARE LIMITED","United Kingdom","18/11/1948","21100 - Manufacture of basic pharmaceutical products","ddbab75b-2dcd-4340-8435-cbf7711746af",2014,NA,"AWARDED","Business Services Organisation, Procurement and Logistics Service on behalf of Northern Health and Social Care Trust","HEALTH","PUBLIC_BODY","Delaware, USA",1,72
"Delaware","00461365",NA,"Baxter International Incorporated","United States","36-0781620","BAXTER HEALTHCARE LIMITED","United Kingdom","18/11/1948","21100 - Manufacture of basic pharmaceutical products","19b5e163-7c16-4fd4-919f-5a9ba5765249",2014,3492977,"AWARDED","Business Services Organisation, Procurement and Logistics Service on behalf of the Belfast HSC Trust, the South Eastern HSC Trust, the Northern HSC Trust, the Southern HSC Trust, and the Western HSC Trust","HEALTH","PUBLIC_BODY","Delaware, USA",1,72
"Delaware","00461365",NA,"Baxter International Incorporated","United States","36-0781620","BAXTER HEALTHCARE LIMITED","United Kingdom","18/11/1948","21100 - Manufacture of basic pharmaceutical products","ddbab75b-2dcd-4340-8435-cbf7711746af",2014,NA,"AWARDED","Business Services Organisation, Procurement and Logistics Service on behalf of Northern Health and Social Care Trust","HEALTH","PUBLIC_BODY","Delaware, USA",1,72
